Date,SessionId,Hops,Duration,Cost,Status,Input
"August 29, 2024 8:19 AM",ATUid_b0395f0d1daa603fd336510d2d65462e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_570e3d85b296e2dea33a4c229f081863,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_946b2095f6b094c57971e7fbb4c9ad06,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_b92cca7990cd79fcaa6cc7f0687655eb,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6ea84e3f554feba97719abbc599f49d0,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_da93de2ae394b54660b51b7abad68c09,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6aa9becf125a4f6e994360a7e0574f55,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_1005f6dc5034d550967130e2a522b50e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_e2a4fa88ab7038d0abe4db2c931f12d5,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_5ac3c51a4916c063ef8ce898a169991d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6761f8837319aae60cd4ac339d66a97d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_a752350cfbf6a0fface900f3f3d41464,1,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:19 AM",ATUid_385e2d6ea9ebf07a6a6e99465f3f3e6a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_75a7e37295f69b49510e60306e068b35,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_061aaf96741d130b544c8e38a8495b66,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_bd7208eed9cf6682aeb212346f3e310e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_087a60476d292da29821718008d935b6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_ba222a29d016680c7b75a941eb21e241,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_e6d195a876aff3e257bfe6c15236990d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_5db17160de325caa59e42cbc9d08de6c,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_9d206b1104b0a9ce3cccd6fcb2a6975c,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_9eeb52e236fe181449f70beea5d889d6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_701e69603dfbe65591bb74b5669323ff,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c991bdc495472dc207b97c0e4f1f46b2,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_b339b5a45a09ebae25e53de75de2aadb,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_74de12d261906b7dd21d05b97de78f8d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_a9a74cfb64875def6a5d544ed2588f81,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_931873b351f788f790710b806a3f691d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_54b888667e537088cf39bb54223b562a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_7644e118b18c13e7dc0db6c56ad6e888,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_be05db449ad96d432c5569a8f7235986,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_81c782e30cec47645333c0257bd4e399,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_3fc8cf0de4aba10f5e4f480e39e68c90,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_ac33f15815d8d7284c0fe49dcf352a75,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_69955cdbe6e051d0e7d5450ac321413a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_640e838d1e6d28ea5ed3e15fba8e5e2d,2,10s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:19 AM",ATUid_60568ad51e7c3dd52604ece86e965199,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_d729fdb56752ae69a66a13d9bfb68fdd,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_86e6ce4371245dfbe96eacfeffc97a2a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_ba5e14be39a621153b37b667e20cffdc,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_671df7210e3a034f9637bfe9c92f02c3,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_1345aeeefa089c394b72d5f79ac33ba7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c3350bc078a83d8f76ec27a4cceb0046,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_14bcb43c6a32c94ca44d08e86655947a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_79edbf6656409e0b998a09434486276a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_fff7b8c3906f5492edda545a86cb27ab,1,6s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:19 AM",ATUid_088af801e19a8ca751b845155aa175c2,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_1107462c4c063726990bf8c5c88d388f,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_dd31e91961cfd3a3a993c66faa3fd68c,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c836c2c08288dc209ca90f81596c2aa7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_f8a4aed1e48252701187e50836f803e9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_e710e23554d92bacf675794be350c52b,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_8bc2f6e5ca7a2ca3f6cef1142a7ccb2b,1,9s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:19 AM",ATUid_dbb1a3ff84256fbcf43ee5366e2dda90,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_ec6fa7158993c222db70d5fe21f906df,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_68a15496700ed3754cb8b0c4a7fc4c06,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_97a1024f4d0f81c5a2d4e56d040da7e5,3,69s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_bc119481366f2406496aad8b716cbc27,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_f677932b49c75d44a464fc556e276dd1,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_fd552321cba1c8036b84c5481c9214ed,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6df937d18400c24390357e4172caeea8,3,48s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_104b48c833322428c1e1e9537ac9a51b,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_3229f7b3be8a10752c3067a504a88c3e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_b8c14b69150afc40a622957ba8af522c,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_b16491f2b3d5984cfef54134cc7edf61,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_224e09ffa2542d898e3db51323a53bb2,3,45s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_def45061f2e6f95b3fbd66c14e500ca5,3,37s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_5c38cc343e4b19ae3d86b77345b0baa4,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_5741390e45129fbcf8932142716588f2,3,46s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_8b10e05ded2c708a556b5446b6c866d4,4,43s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_8a2553d3d826c7c3d1532a1dd7444ace,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_ea2432b110152529224430913382500e,5,46s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c4aefc20ecace64ca53b191bec70eee9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_2100c6e34d997e2202b978ec0da0bb05,3,33s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_1c50b404547a7a3bcae3161f58c6a615,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6e5e00dc54825a139eef40fbdd76a131,3,48s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_f24413bed6b467670ae1fca82002e7ef,4,49s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c85081574aa9ea2c02f9effc103705a7,4,54s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_fff6b0e7764f1d7c749cae7b66a80d26,5,41s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_f4472baaa438ee148f3ea9d69d9a142a,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c66b3a6d606f9ad5c0e873601ab544e3,2,21s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_8f0dd13175e138a64c40a1280bbac4ff,4,35s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_089f89b9f9db446ca9d7f66c846c8cc5,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_fc2e89449cbf7e6a0c62ca55c484a74c,4,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_95278299e07e9636be6dd875c56f3807,3,33s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_be3254544fb0200c5a55a1135ceb8159,3,30s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_daa12590b36c171e93cd37e88944297a,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_f1b9ffa712fa8e264c3882fc26902e93,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_c2d2ccb1e2785c41694cb3d1956b13cf,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_3ab973d3efe111d7ab831460c21d563a,4,16s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_fb03135060f45e199bdd3ba2ae026f5c,2,17s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_82b429e25fa6ec3e88a2aabe11bbffac,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_9c98b3070a75b060c8c5448e768e8933,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_8b653d37537a6ef461430c6eb7f04f4f,4,34s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_30bb9967e1c42a02e8f6cf3b14da51ed,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_b5a8d0dd6791f3e3935df27fe587fac8,4,34s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_6430be1b108ca62cf8a027fe27d3a01b,4,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_13af9d154cb8e0d7ad9594c3cc2d04aa,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_facdc0f80227e1fbe077de7f93abfbe9,2,24s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_5e891f8c57aa212844fa9beb4a8aff5e,3,35s,KES 1.2500,Failed,N/A
"August 29, 2024 8:19 AM",ATUid_42de7ed6f5d98f92fc0ab44c022c8085,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_f0ba3a12fb1dbfc541702b8170ac81e6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_50d41716b825bb5bdad9dd0bf07cbcc1,4,31s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_88b4ca5181471f8c7809e2a38d4905a6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_5d7fd9a6b71374b21a5444c58935ad03,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_0606580add34416e79e37743bb1772bd,3,31s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_57d6d6ff52d4b2f0b84ef11db83b24c4,4,15s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_31e438e296881beda786a2743ac0c07d,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_c4482a717950cfc22b0134e09f554368,5,43s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_f585af63f05f95ba0e981cd7e5bd50a5,5,38s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_34297afd97f92e147c7b673cf354ec08,2,15s,KES 1.2500,Success,N/A
"August 29, 2024 8:18 AM",ATUid_dac62484d72d673a8c9fd2ed6167e462,2,7s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_af25dd389d15d19614045fda529dab70,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_4762eda4d1f514c02ee6236b5ab78326,3,37s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_f1b3da5f21da71fa3e693f5ee05bf379,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_c57bcc46a4f6476a85e87df5a4165552,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_930a2f9bf64cdacd2db73b7b05ed29f2,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_bfd25f644e48a6fad57364135cf39348,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_39b7a2cea3eea4b4ccdb223503a36115,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_a0d94573423a3eeb831061664f650a94,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_b50a260f1e2cc6da417de4c6232cedcf,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_0c92a0a15d48d007fb7a99730102d475,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_6b9171fb19ea92bcfed54d9aa5c6156a,3,20s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_cf3cbc1d2f0f85aba02525716ecfbd65,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_4bee087663a148be5c1f0eab6d81d476,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_0180f60754ae394ab496313e977f228a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_3b211fb01c450eb7386b05173298b18e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_5fecc1f41b3643ad34b0b8c7c7d820f2,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_459c273d1ce03d00f03b5d445a92e3f9,2,36s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_892e065c6c00b511d390dee27514f15e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_af3535ad84982bd3b088a4fa1041e724,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_4e9432b1cfef8d85758e65cece876733,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_4533047787381798a01a610007c37bcb,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_8dc17ae470dd2aa2a05151842bfdc152,3,26s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:18 AM",ATUid_fe4493db4daea598663e42f24dc0e552,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_349de7f728d53321e47aed2f665c1884,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_d2a54422bc52827700d1686003042543,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_fc098c83d3cfe5dd3f0f36831fc2bc7b,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_da55302f264747cfaa204c196eee6bc9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_d1a0c8e3f7e436fb116d6c603bca1b38,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_08263808d0c30697e0fc6c74009a39d7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_350b61fd6c8820588cf64c68a47195b5,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_73456bd164276293bc8cb0b610df1947,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_2f933b871b2a7290105522708c773766,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_8dd19bbc724f4de792bd9c088623d727,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_778a9609fc67f757d4183de1d7419168,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_baf431be8bdfc9a865644235b4c5ff79,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_966c5781b61f67ce21040fd7090b0f30,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_4b5338a01d666851e499bb68d52fc885,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_7d0cf1d1b6b55ab961bbfb36d83acece,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_7bc12d5fa8df2afa101b22e0f7bf7705,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_3b08081b0a738926451c4032a283941d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:18 AM",ATUid_df01618fda02ff7b815c0b850739f005,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_6df903684e0e3a5c610304a26a4a69d9,3,46s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_61f85b835c535c9384ca26629e6078c9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_38726805be05b87cdde3ca57ae71e6d7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_5ded678c88cafb2a9d6c15e92c55dd42,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_711b501c40bc168c4cb3f13785c90568,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_8898bedb1a7e9d308742e4d5cc68742f,3,33s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_29bc055ed895b96e6980b4b86db4df41,2,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_8b3e5c1c83ff9cd85afc0093fd9b63c0,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_7ab6e1942d99103aa716b5c1d8fde29e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_5bbc9887e170d7df554152fed1ad6fde,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_79e1468d29c3192a6e76cee5fd0f0bee,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_26b6ac9a54b42aab8dc9eaf17dc7305c,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_ebc6bb530a6eb05a3662276d83ad2c95,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_5caa07a98a5a326efec36869924c0863,5,48s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_c6962c693cc37b5897fd9bd60ad77ebb,6,61s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_5d81d5d46f70cc3bd4dba06acb4391dd,3,33s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_45f5e534a7fa6b0f0d50a35445154383,3,22s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_a0c55d06b51bc273b4ee6c87d3aab18a,2,41s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_387d692cdab487b7e1cd542b2cefedaa,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_0d35413147d56fc4ebeb3445a079bb6d,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_977590058a189c588c25867fd7cc91b4,4,43s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_5e67aa1e7da62bb641f3a5bf05fd9bca,3,54s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_7d3ff24425483e80092373bbc89dc3b2,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_3c825f2448228bdd0268dfe4657052d6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_08d1a2089650d5dc8ff022a29947ae45,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_8fac69e9f4ac3ed41ecaa1d57d129237,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_9e32f3ce46b21636de90f021b46fd533,3,26s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_d683cf11763a17a98d7ed460e6fb0213,4,48s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_6b7d0825222bd07145a390a73e04f6ec,2,17s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_467eea84be80e7ac390c8232a84649f9,6,86s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_1c2fcf1e6f2503c0e62a3b1aea6934b3,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_025c3d08021df9d09330560a8fc1dbc1,6,92s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_f88ff7697d98ce415c0cf2a1ea8ae93e,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_4e31ef8fba4aa09e524036fcb4ae09cd,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_5b677bc81e5d59d408ec9965530b6f7f,3,34s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_eb0efe138f220e246d13730634910d7e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_56ffe44956ad07806b272cd09071bb18,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_3030f0ef760793708ae8c9b05146fd10,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_dee4cf67689c6b285abc4ac6f86b0cc6,4,18s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_68a9b6faf97815d64a62ecd4322c198c,2,16s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_7452d0707078f3bfa4636e145c719f15,5,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_f297d6f18e01b090095f90235bbd026d,5,11s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_a47253791705c1a65dff32cb97d8c0f4,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_2a812f804c1cf5ea52585a5f37c5d814,5,56s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_d3b517d16dfaf938898a003e596f8a43,4,59s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_8888c1db6da7d919695fc7db2c3428f4,4,24s,KES 1.2500,Failed,N/A
"August 29, 2024 8:17 AM",ATUid_fc9908f1fdb91b7393c024ca21c7275c,3,13s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_39e90d448dfa206e0ca8bfdd7c1aa165,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_515cb2f0602bcb1b3726b92361c999b5,5,35s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_a827d6b3c099649a77d8bf7c57a25675,5,35s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_542854cc556b1bed226bb501a7b319ae,5,9s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_7c05b8a05795759cbe7a4beef936c338,3,50s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_e7220bae41edee7594ee99f7b0c66025,3,36s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:17 AM",ATUid_90445c439e61668fb66e11f0d9b7c0ad,5,28s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_034fbb0fea7322b26408167f16d5441f,3,1s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_459e338038f5a272fa62462c8297d280,5,36s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_f479ca24367f3487173b8e5e22870ff1,5,8s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_322b57cbfbe2399150a2b9a77cde24e5,5,19s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_9022551caf62d841f330c0c9c5efee31,5,6s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_6795b11b162ebf4abb9bc2b9afdf1b15,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 8:17 AM",ATUid_1da8f9846205d50bda33c8f35d7e2f04,3,18s,KES 1.2500,Success,N/A
"August 29, 2024 8:16 AM",ATUid_7dcdace036a0852e6657d312168db176,5,37s,KES 1.2500,Success,N/A
"August 29, 2024 8:16 AM",ATUid_d63d7c657fbb9167f7e25dbde878e9aa,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:16 AM",ATUid_dc5bb1ab52b56b40eec2c8d12d7f5f00,1,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 8:16 AM",ATUid_a30fdbc2782c8d7d85318e3fb8af2f04,1,1s,KES 1.2500,Incomplete,N/A
